city_code,merchant_id,community_id,merchant_status,is_anchor_candidate,anchor_score,pagerank,participation,weighted_degree,visit_count
shanghai,0035640,0,active,1,0.008262624129010491,0.008262624129010491,0.0,24.871414261477483,434
shanghai,0086664,0,active,1,0.006976561900268664,0.006976561900268664,0.0,20.515078198306718,564
shanghai,0147702,0,active,1,0.0060098193026098794,0.0060098193026098794,0.0,14.425312532776013,638
shanghai,0077130,0,active,1,0.005762466780102278,0.005762466780102278,0.0,22.152859612107758,224
shanghai,0047727,0,active,1,0.005746194864009858,0.005746194864009858,0.0,25.79657884013229,101
shanghai,0089729,0,active,1,0.005620737915759771,0.005620737915759771,0.0,25.14094667254968,452
shanghai,0014979,0,active,1,0.005591290434817136,0.005591290434817136,0.0,24.958556022182666,180
shanghai,0061185,0,active,1,0.005409857772436489,0.005409857772436489,0.0,19.377228128866772,248
shanghai,0147701,0,active,1,0.0050938062353158885,0.0050938062353158885,0.0,18.225457235316938,314
shanghai,0082047,0,active,1,0.0049501986403869104,0.0049501986403869104,0.0,23.269995056729705,293
shanghai,0061187,0,active,0,0.004908639533676815,0.004908639533676815,0.0,17.239323540614585,246
shanghai,0147703,0,active,0,0.004861556562764363,0.004861556562764363,0.0,18.837713948864504,282
shanghai,0109214,0,active,0,0.004841370817864989,0.004841370817864989,0.0,20.37918595200246,283
shanghai,0089243,0,active,0,0.004718609167119244,0.004718609167119244,0.0,17.24376102794966,311
shanghai,0086663,0,active,0,0.004717949207935912,0.004717949207935912,0.0,17.50257028187676,367
shanghai,0128900,0,active,0,0.0045517705684855175,0.0045517705684855175,0.0,19.634794585799135,29
shanghai,0014991,0,active,0,0.004495530161120812,0.004495530161120812,0.0,21.90899766413726,254
shanghai,0147706,0,active,0,0.004493019652437947,0.004493019652437947,0.0,10.756118815287973,474
shanghai,0019334,0,active,0,0.0044556124783215025,0.0044556124783215025,0.0,17.337012685436356,235
shanghai,0015878,0,active,0,0.004422744882344911,0.004422744882344911,0.0,15.447789558039918,261
