city_code,merchant_id,community_id,merchant_status,is_anchor_candidate,anchor_score,pagerank,participation,weighted_degree,visit_count
shanghai,0147702,0,active,1,0.016003801485443208,0.016003801485443208,0.0,61.96305615908125,638
shanghai,0086664,0,active,1,0.01529535689363004,0.01529535689363004,0.0,67.08967553169508,564
shanghai,0035640,0,active,1,0.014445181182769313,0.014445181182769313,0.0,64.26023520499099,434
shanghai,0054344,0,active,0,0.013199502509867738,0.013199502509867738,0.0,58.83626938470798,203
shanghai,0054362,0,active,0,0.012803888015326701,0.012803888015326701,0.0,56.28326513554101,306
shanghai,0086663,0,active,0,0.01247517430194054,0.01247517430194054,0.0,60.04451533757233,367
shanghai,0054300,0,active,0,0.011839400881578654,0.011839400881578654,0.0,54.48581130964685,231
shanghai,0084656,0,active,0,0.011695715714901809,0.011695715714901809,0.0,57.39402395510048,486
shanghai,0054374,0,active,0,0.01100332214002435,0.01100332214002435,0.0,54.31006902804048,255
shanghai,0054315,0,active,0,0.010782012096969535,0.010782012096969535,0.0,53.537613345342415,318
shanghai,0014941,0,active,0,0.010366696962424673,0.010366696962424673,0.0,43.956084435798125,336
shanghai,0147706,0,active,0,0.010046583867621053,0.010046583867621053,0.0,47.967273170736,474
shanghai,0118436,0,active,0,0.009924625599277953,0.009924625599277953,0.0,49.69976255182546,447
shanghai,0014988,0,active,0,0.009772223470503688,0.009772223470503688,0.0,42.00823088055128,208
shanghai,0014974,0,active,0,0.009341085066646368,0.009341085066646368,0.0,41.45679878388853,155
shanghai,0014949,0,active,0,0.009244330972832537,0.009244330972832537,0.0,43.38502441004854,155
shanghai,0054371,0,active,0,0.009188876126756675,0.009188876126756675,0.0,46.54064622988227,127
shanghai,0061187,0,active,0,0.009170650907818266,0.009170650907818266,0.0,40.586469155287055,246
shanghai,0077129,0,active,0,0.009058936671541623,0.009058936671541623,0.0,46.48034234704776,326
shanghai,0077132,0,active,0,0.009024788312838407,0.009024788312838407,0.0,46.196435927363254,301
shanghai,0077130,0,active,0,0.0089372719571806,0.0089372719571806,0.0,42.28145669850292,224
shanghai,0014984,0,active,0,0.008746285432430643,0.008746285432430643,0.0,39.60267009584657,251
shanghai,0054350,0,active,0,0.008568700949964527,0.008568700949964527,0.0,41.09741364859442,238
shanghai,0054355,0,active,0,0.008385352830254085,0.008385352830254085,0.0,35.881835961497444,86
shanghai,0054391,0,active,0,0.008337710880922226,0.008337710880922226,0.0,41.50240675678039,145
shanghai,0147704,0,active,0,0.00813648642859006,0.00813648642859006,0.0,38.08830465099077,394
shanghai,0014994,0,active,0,0.007857223104652143,0.007857223104652143,0.0,34.913512995143535,180
shanghai,0054367,0,active,0,0.007785661946829051,0.007785661946829051,0.0,37.32207786212404,176
shanghai,0054316,0,active,0,0.007729341724138787,0.007729341724138787,0.0,40.01663801321694,145
shanghai,0019336,0,active,0,0.007673676864752102,0.007673676864752102,0.0,36.07331608834193,291
shanghai,0014952,0,active,0,0.007616334841558049,0.007616334841558049,0.0,34.961224740373936,239
shanghai,0147705,0,active,0,0.007512386455212712,0.007512386455212712,0.0,34.78492171244747,305
shanghai,0014991,0,active,0,0.007475745190374453,0.007475745190374453,0.0,31.00933063825117,254
shanghai,0054281,0,active,0,0.007419549509195494,0.007419549509195494,0.0,37.50116365711975,145
shanghai,0054293,0,active,0,0.00733498167217953,0.00733498167217953,0.0,30.174557922910456,42
shanghai,0014953,0,active,0,0.007329755848358444,0.007329755848358444,0.0,30.59487675950878,141
shanghai,0014510,0,active,0,0.007139176947249965,0.007139176947249965,0.0,25.81295219351149,71
shanghai,0054365,0,active,0,0.007007044984856843,0.007007044984856843,0.0,33.38999283601413,103
shanghai,0054317,0,active,0,0.00697647095575449,0.00697647095575449,0.0,27.11955362330154,53
shanghai,0014979,0,active,0,0.006868350513516608,0.006868350513516608,0.0,28.04948668016404,180
shanghai,0089732,0,active,0,0.006678913305063356,0.006678913305063356,0.0,31.415476040141357,307
shanghai,0113526,0,active,0,0.006625485341168046,0.006625485341168046,0.0,31.05304504451315,190
shanghai,0054303,0,active,0,0.006557935962685343,0.006557935962685343,0.0,30.72886445879227,103
shanghai,0089352,0,active,0,0.006473622720820343,0.006473622720820343,0.0,29.82064372575486,488
shanghai,0054321,0,active,0,0.00647287253887372,0.00647287253887372,0.0,30.944045358871342,45
shanghai,0054364,0,active,0,0.0064521020619812365,0.0064521020619812365,0.0,31.99803669187868,69
shanghai,0014936,0,active,0,0.006420572171996426,0.006420572171996426,0.0,27.857844757523278,137
shanghai,0054390,0,active,0,0.006307885874796644,0.006307885874796644,0.0,31.399917097308787,119
shanghai,0014981,0,active,0,0.006242478781702092,0.006242478781702092,0.0,24.821483695496255,144
shanghai,0014946,0,active,0,0.006224516607665662,0.006224516607665662,0.0,29.306341746846254,191
shanghai,0054368,0,active,0,0.00620165017885871,0.00620165017885871,0.0,28.437094826399523,79
shanghai,0079006,0,active,0,0.006107913831497716,0.006107913831497716,0.0,24.518469202094124,116
shanghai,0014970,0,active,0,0.006103614979315796,0.006103614979315796,0.0,27.471444562721118,283
shanghai,0109219,0,active,0,0.006103392870003209,0.006103392870003209,0.0,26.976966806751985,156
shanghai,0165108,0,active,0,0.0060749974912122735,0.0060749974912122735,0.0,25.170439318967002,381
shanghai,0054324,0,active,0,0.006058145919845626,0.006058145919845626,0.0,28.671049353849153,160
shanghai,0014509,0,active,0,0.005987548012363623,0.005987548012363623,0.0,24.42620089017162,135
shanghai,0089722,0,active,0,0.005966161409780836,0.005966161409780836,0.0,24.364012361428593,372
shanghai,0015878,0,active,0,0.0059163709576863545,0.0059163709576863545,0.0,28.446229966694265,261
shanghai,0014933,0,active,0,0.005887511945697329,0.005887511945697329,0.0,26.467916219349625,163
shanghai,0061186,0,active,0,0.005851919307042291,0.005851919307042291,0.0,23.817090837836204,268
shanghai,0061190,0,active,0,0.005827217437028743,0.005827217437028743,0.0,23.035760719843374,109
shanghai,0054382,0,active,0,0.005789171302811739,0.005789171302811739,0.0,24.821182502350446,39
shanghai,0054347,0,active,0,0.005768009712102996,0.005768009712102996,0.0,28.02756829547716,96
shanghai,0177578,0,active,0,0.005707448665802194,0.005707448665802194,0.0,28.055312533105138,209
shanghai,0014989,0,active,0,0.0056625062959608655,0.0056625062959608655,0.0,26.143367157864155,105
shanghai,0014930,0,active,0,0.0056415941106333755,0.0056415941106333755,0.0,27.399233708773064,235
shanghai,0075877,0,active,0,0.005379658559288209,0.005379658559288209,0.0,24.599877590503656,152
shanghai,0054339,0,active,0,0.005333217593053839,0.005333217593053839,0.0,22.599898672254405,29
shanghai,0014987,0,active,0,0.005290317222566967,0.005290317222566967,0.0,22.265726418079527,254
shanghai,0129089,0,active,0,0.005289214037696414,0.005289214037696414,0.0,26.28627530230199,158
shanghai,0014943,0,active,0,0.005074593344329521,0.005074593344329521,0.0,22.10496143933375,131
shanghai,0113294,0,active,0,0.00504367656793534,0.00504367656793534,0.0,24.093711991262257,198
shanghai,0113528,0,active,0,0.005005228524504914,0.005005228524504914,0.0,21.426626323193,149
shanghai,0014973,0,active,0,0.00498167317466455,0.00498167317466455,0.0,22.026899602766747,120
shanghai,0054387,0,active,0,0.004973941243572559,0.004973941243572559,0.0,23.3740217659523,59
shanghai,0072763,0,active,0,0.004964187891865987,0.004964187891865987,0.0,23.06925517490021,137
shanghai,0014955,0,active,0,0.004946647515247865,0.004946647515247865,0.0,18.119449163681807,73
shanghai,0234649,0,active,0,0.004928030878445055,0.004928030878445055,0.0,14.797641228515428,139
shanghai,0014516,0,active,0,0.00491122125713772,0.00491122125713772,0.0,19.51848454864578,85
shanghai,0054309,0,active,0,0.004824399361703237,0.004824399361703237,0.0,23.033456775324197,54
shanghai,0054333,0,active,0,0.004760953270711873,0.004760953270711873,0.0,23.289390454461284,46
shanghai,0147701,0,active,0,0.0047478996755267846,0.0047478996755267846,0.0,21.91497294343706,314
shanghai,0054276,0,active,0,0.0046893768668150185,0.0046893768668150185,0.0,23.143152124247727,81
shanghai,0014975,0,active,0,0.004689069252034974,0.004689069252034974,0.0,18.796246630335443,218
shanghai,0054325,0,active,0,0.00468171884739463,0.00468171884739463,0.0,23.04965651408584,74
shanghai,0079002,0,active,0,0.004656130510948227,0.004656130510948227,0.0,19.038666977819915,77
shanghai,0054306,0,active,0,0.0046464795931156055,0.0046464795931156055,0.0,18.904131032970295,29
shanghai,0079003,0,active,0,0.00464001355862632,0.00464001355862632,0.0,18.872732579897047,92
shanghai,0054359,0,active,0,0.004575967707385074,0.004575967707385074,0.0,21.883603558720083,102
shanghai,0089342,0,active,0,0.00439133761969167,0.00439133761969167,0.0,18.824077597300935,242
shanghai,0054291,0,active,0,0.0043351902284692635,0.0043351902284692635,0.0,13.556317739710599,16
shanghai,0054262,0,active,0,0.004327716482112546,0.004327716482112546,0.0,13.491044698146773,13
shanghai,0165109,0,active,0,0.00432132508559835,0.00432132508559835,0.0,19.86113268746909,410
shanghai,0054282,0,active,0,0.004311526292614138,0.004311526292614138,0.0,20.115316066433024,96
shanghai,0089243,0,active,0,0.0042938157747271916,0.0042938157747271916,0.0,13.913991027309171,311
shanghai,0061185,0,active,0,0.004233225605081675,0.004233225605081675,0.0,17.353738127463412,248
shanghai,0086823,0,active,0,0.004211697210293919,0.004211697210293919,0.0,20.079514756577304,91
shanghai,0019334,0,active,0,0.004206672109646202,0.004206672109646202,0.0,19.375447396604844,235
shanghai,0054386,0,active,0,0.004196972910658476,0.004196972910658476,0.0,14.989625843185038,28
shanghai,0014985,0,active,0,0.004171303142031781,0.004171303142031781,0.0,17.587927445865382,114
shanghai,0073690,0,active,0,0.00401079939887853,0.00401079939887853,0.0,17.181688510771007,261
shanghai,0083034,0,active,0,0.003976202593676316,0.003976202593676316,0.0,16.961198694685805,213
shanghai,0084710,0,active,0,0.003975473700494782,0.003975473700494782,0.0,18.773847689048324,219
shanghai,0054320,0,active,0,0.003974997990791332,0.003974997990791332,0.0,18.637515191471874,24
shanghai,0020609,0,active,0,0.00396463119973926,0.00396463119973926,0.0,12.75858810072386,250
shanghai,0054308,0,active,0,0.003914630202713292,0.003914630202713292,0.0,17.038360832096902,24
shanghai,0054310,0,active,0,0.003887495566015946,0.003887495566015946,0.0,17.709907562164844,72
shanghai,0014513,0,active,0,0.003848922166319006,0.003848922166319006,0.0,14.16458056549555,40
shanghai,0054266,0,active,0,0.0038378597991908883,0.0038378597991908883,0.0,16.795316837102533,45
shanghai,0054357,0,active,0,0.003830386302753947,0.003830386302753947,0.0,16.246745718543885,42
shanghai,0014992,0,active,0,0.0037905544071097433,0.0037905544071097433,0.0,12.715290743189101,84
shanghai,0109216,0,active,0,0.003788874746495882,0.003788874746495882,0.0,16.763515696730295,216
shanghai,0014517,0,active,0,0.0037269855757626146,0.0037269855757626146,0.0,13.683778778416247,110
shanghai,0054354,0,active,0,0.0036835064559140964,0.0036835064559140964,0.0,16.06012565740524,23
shanghai,0054288,0,active,0,0.0036661926849381114,0.0036661926849381114,0.0,15.896505734961632,34
shanghai,0054314,0,active,0,0.003582112548768648,0.003582112548768648,0.0,16.758685277434648,66
shanghai,0054278,0,active,0,0.003541573412274384,0.003541573412274384,0.0,16.59781635821811,107
shanghai,0054271,0,active,0,0.0034756436722549904,0.0034756436722549904,0.0,15.569198234502132,64
shanghai,0054366,0,active,0,0.003452502273080229,0.003452502273080229,0.0,14.95230994092094,28
shanghai,0014976,0,active,0,0.0033960439981710337,0.0033960439981710337,0.0,13.106869076079933,92
shanghai,0014982,0,active,0,0.0033959587050353944,0.0033959587050353944,0.0,12.90174103870559,162
shanghai,0054373,0,active,0,0.0033816031770143307,0.0033816031770143307,0.0,12.523676313015299,39
shanghai,0014939,0,active,0,0.003313504219359387,0.003313504219359387,0.0,12.806596481100339,96
shanghai,0014950,0,active,0,0.0032890350109903866,0.0032890350109903866,0.0,12.58638661920332,31
shanghai,0075554,0,active,0,0.0032634281550718174,0.0032634281550718174,0.0,14.029982408335893,72
shanghai,0019333,0,active,0,0.0032360072312943625,0.0032360072312943625,0.0,14.043724078530438,179
shanghai,0044159,0,active,0,0.003230892515521124,0.003230892515521124,0.0,13.458590496607801,186
shanghai,0109296,0,active,0,0.0032257215987647274,0.0032257215987647274,0.0,12.625476159865986,146
shanghai,0100329,0,active,0,0.0031959458674060298,0.0031959458674060298,0.0,12.106183383102188,68
shanghai,0054336,0,active,0,0.0031297749369905113,0.0031297749369905113,0.0,11.668489695404713,31
shanghai,0014980,0,active,0,0.0030960219101957014,0.0030960219101957014,0.0,12.483929059268144,38
shanghai,0091087,0,active,0,0.0030897757549450348,0.0030897757549450348,0.0,12.249382014273031,141
shanghai,0109297,0,active,0,0.0029874569596724603,0.0029874569596724603,0.0,11.47013684816094,115
shanghai,0109214,0,active,0,0.002964155863955601,0.002964155863955601,0.0,12.325665398159531,283
shanghai,0054370,0,active,0,0.0028648046688852734,0.0028648046688852734,0.0,11.459114781973526,75
shanghai,0118435,0,active,0,0.0028596966057783794,0.0028596966057783794,0.0,11.032837887624176,199
shanghai,0014986,0,active,0,0.0028452440499294983,0.0028452440499294983,0.0,7.594374884122515,25
shanghai,0040376,0,active,0,0.0028134826078446487,0.0028134826078446487,0.0,11.118612162624517,106
shanghai,0063738,0,active,0,0.0027889483616347177,0.0027889483616347177,0.0,11.315235808912856,125
shanghai,0054290,0,active,0,0.002744746235207837,0.002744746235207837,0.0,7.530148131122393,22
shanghai,0089626,0,active,0,0.0027351173935905924,0.0027351173935905924,0.0,7.7859649996913705,80
shanghai,0117495,0,active,0,0.0027145798464076583,0.0027145798464076583,0.0,10.77337073164952,138
shanghai,0054361,0,active,0,0.0027078919794678454,0.0027078919794678454,0.0,7.418007110282113,16
shanghai,0054274,0,active,0,0.002676096285051717,0.002676096285051717,0.0,10.115915109837337,19
shanghai,0117496,0,active,0,0.0026526148202656364,0.0026526148202656364,0.0,10.183200776026592,135
shanghai,0175480,0,active,0,0.002645697299634981,0.002645697299634981,0.0,7.4021795787200295,16
shanghai,0054313,0,active,0,0.002599514481166143,0.002599514481166143,0.0,10.935545936042775,19
shanghai,0118084,0,active,0,0.002552294259596446,0.002552294259596446,0.0,10.007734033744399,157
shanghai,0147703,0,active,0,0.002466058235072886,0.002466058235072886,0.0,10.005850667498905,282
shanghai,0113809,0,active,0,0.002455987197071497,0.002455987197071497,0.0,9.537951854971476,84
shanghai,0054381,0,active,0,0.002444075968058203,0.002444075968058203,0.0,9.706011414479361,21
shanghai,0100529,0,active,0,0.0024277975522187835,0.0024277975522187835,0.0,9.899956085648643,99
shanghai,0014512,0,active,0,0.002410945516816158,0.002410945516816158,0.0,7.312607430279958,46
shanghai,0079007,0,active,0,0.002402395455236502,0.002402395455236502,0.0,7.276250392772202,24
shanghai,0040367,0,active,0,0.00239917617903208,0.00239917617903208,0.0,8.454267295690151,149
shanghai,0054375,0,active,0,0.0023924937538321706,0.0023924937538321706,0.0,7.150566448012754,26
shanghai,0014969,0,active,0,0.0023785102431898514,0.0023785102431898514,0.0,7.270470077354118,65
shanghai,0054285,0,active,0,0.002356563704551928,0.002356563704551928,0.0,9.245964731810762,56
shanghai,0040365,0,active,0,0.0023529139077081104,0.0023529139077081104,0.0,8.422972542598048,71
shanghai,0054312,0,active,0,0.002334298103380565,0.002334298103380565,0.0,8.153898882270783,65
shanghai,0054389,0,active,0,0.0022866585905996673,0.0022866585905996673,0.0,8.850170547213985,67
shanghai,0014938,0,active,0,0.002252500546818822,0.002252500546818822,0.0,7.6169379330613305,74
shanghai,0054369,0,active,0,0.0022300080935039007,0.0022300080935039007,0.0,8.141513567544202,15
shanghai,0054279,0,active,0,0.0022199856893489974,0.0022199856893489974,0.0,8.07325807127791,19
shanghai,0092579,0,active,0,0.0021699897675771128,0.0021699897675771128,0.0,7.10326386148857,61
shanghai,0164990,0,active,0,0.0021629341922127687,0.005754051778200632,0.6241024106861363,49.230792872784434,2031
shanghai,0109298,0,active,0,0.002159729038255692,0.002159729038255692,0.0,6.865632818191877,124
shanghai,0040375,0,active,0,0.002156284524846853,0.002156284524846853,0.0,7.145595245641675,77
