city_code,merchant_id,community_id,merchant_status,is_anchor_candidate,anchor_score,pagerank,participation,weighted_degree,visit_count
shanghai,0147702,0,active,1,0.01621380490402906,0.01621380490402906,0.0,125.94135553431997,638
shanghai,0147706,0,active,1,0.010897319396394456,0.010897319396394456,0.0,85.48051385810216,474
shanghai,0147704,0,active,1,0.010701440615274775,0.010701440615274775,0.0,83.18535139598802,394
shanghai,0054362,0,active,1,0.010340782360779033,0.010340782360779033,0.0,101.6241302485576,306
shanghai,0086664,0,active,1,0.00986724233178478,0.00986724233178478,0.0,55.325590205005255,564
shanghai,0089729,0,active,1,0.008966352552302364,0.008966352552302364,0.0,21.77234378748946,452
shanghai,0054300,0,active,1,0.008645371840008418,0.008645371840008418,0.0,83.85233678558863,231
shanghai,0054371,0,active,1,0.00846150746525625,0.00846150746525625,0.0,80.62057070326588,127
shanghai,0047522,0,active,1,0.00798219217270457,0.00798219217270457,0.0,50.20821795567454,164
shanghai,0084656,0,active,1,0.00789176893061138,0.00789176893061138,0.0,41.439144128249644,486
shanghai,0054315,0,active,0,0.007406892642926476,0.007406892642926476,0.0,67.31344783187868,318
shanghai,0054344,0,active,0,0.007056726094901079,0.007056726094901079,0.0,67.60937475029705,203
shanghai,0147705,0,active,0,0.006942378701300253,0.006942378701300253,0.0,51.31426211033811,305
shanghai,0086663,0,active,0,0.006804742900562208,0.006804742900562208,0.0,38.72833249899899,367
shanghai,0014941,0,active,0,0.006778183239980564,0.006778183239980564,0.0,31.153095526402645,336
shanghai,0014949,0,active,0,0.0064922796252274055,0.0064922796252274055,0.0,29.678914636940195,155
shanghai,0054374,0,active,0,0.006491234352112598,0.006491234352112598,0.0,57.273729904802465,255
shanghai,0077132,0,active,0,0.006468130394487622,0.006468130394487622,0.0,36.54077008060938,301
shanghai,0054365,0,active,0,0.006430357313621754,0.006430357313621754,0.0,58.517355339485405,103
shanghai,0035640,0,active,0,0.006389008311732584,0.006389008311732584,0.0,39.609648700247064,434
shanghai,0014953,0,active,0,0.006326904301388625,0.006326904301388625,0.0,27.064999644973977,141
shanghai,0014979,0,active,0,0.006313524767189589,0.006313524767189589,0.0,21.216253757976553,180
shanghai,0014994,0,active,0,0.005945730715040692,0.005945730715040692,0.0,24.347992011935478,180
shanghai,0054367,0,active,0,0.005800474895523151,0.005800474895523151,0.0,45.75743010178456,176
shanghai,0014974,0,active,0,0.00566992425440337,0.00566992425440337,0.0,26.20705952970293,155
shanghai,0054316,0,active,0,0.005632889391086415,0.005632889391086415,0.0,49.37877343808696,145
shanghai,0054350,0,active,0,0.005573586162851238,0.005573586162851238,0.0,42.29924960856587,238
shanghai,0077129,0,active,0,0.005565203536670111,0.005565203536670111,0.0,29.94439482818056,326
shanghai,0089722,0,active,0,0.005537515682874413,0.005537515682874413,0.0,21.826030585884933,372
shanghai,0014946,0,active,0,0.005496821112055359,0.005496821112055359,0.0,25.001256447303923,191
shanghai,0054364,0,active,0,0.00546992474031,0.00546992474031,0.0,41.87040101816162,69
shanghai,0014936,0,active,0,0.005456075677433253,0.005456075677433253,0.0,26.52415156363782,137
shanghai,0128900,0,active,0,0.005449699954523574,0.005449699954523574,0.0,7.780660495574689,29
shanghai,0054391,0,active,0,0.005443787539946957,0.005443787539946957,0.0,45.98356555122316,145
shanghai,0014952,0,active,0,0.005417710880138185,0.005417710880138185,0.0,25.453633337858957,239
shanghai,0047727,0,active,0,0.005402839165601806,0.005402839165601806,0.0,8.04212236440099,101
