city_code,merchant_id,community_id,merchant_status,is_anchor_candidate,anchor_score,pagerank,participation,weighted_degree,visit_count
shanghai,0147702,0,active,1,0.03386343363138377,0.03386343363138377,0.0,125.94135553431997,638
shanghai,0084693,0,active,1,0.024330827797794052,0.024330827797794052,0.0,31.427596658837864,500
shanghai,0054362,0,active,1,0.023022801494126794,0.023022801494126794,0.0,101.6241302485576,306
shanghai,0147706,0,active,0,0.022949015003443214,0.022949015003443214,0.0,84.91363080463243,474
shanghai,0089269,0,active,0,0.0207179714930625,0.0207179714930625,0.0,37.88208376933668,697
shanghai,0086664,0,active,0,0.02054846161552492,0.02054846161552492,0.0,55.325590205005255,564
shanghai,0147704,0,active,0,0.01987566122757922,0.02080430669763665,0.044637174578998406,81.43176472756154,394
shanghai,0054300,0,active,0,0.019272136742153074,0.019272136742153074,0.0,83.85233678558863,231
shanghai,0054371,0,active,0,0.019106886984440175,0.019106886984440175,0.0,80.62057070326588,127
shanghai,0155452,0,active,0,0.018132849138758015,0.018132849138758015,0.0,28.82804332007638,332
shanghai,0084656,0,active,0,0.016889947504176855,0.016889947504176855,0.0,42.62570173776554,486
shanghai,0054315,0,active,0,0.016546542595472998,0.016546542595472998,0.0,67.31344783187868,318
shanghai,0054344,0,active,0,0.01623170758638128,0.01623170758638128,0.0,67.60937475029705,203
shanghai,0086663,0,active,0,0.014631028623572354,0.014631028623572354,0.0,38.72833249899899,367
shanghai,0054374,0,active,0,0.014561616527571779,0.014561616527571779,0.0,57.273729904802465,255
shanghai,0035640,0,active,0,0.014523150399411001,0.014523150399411001,0.0,39.609648700247064,434
shanghai,0054365,0,active,0,0.01319381402535256,0.01319381402535256,0.0,52.8382656079436,103
shanghai,0054391,0,active,0,0.012745543467104043,0.012745543467104043,0.0,45.98356555122316,145
shanghai,0054350,0,active,0,0.01246776334477431,0.01246776334477431,0.0,40.508251601882,238
shanghai,0054367,0,active,0,0.012125470804404572,0.012125470804404572,0.0,40.061507559625504,176
shanghai,0147705,0,active,0,0.012102162225678172,0.012535513538085725,0.03456988906684466,46.715496861977485,305
shanghai,0050276,0,active,0,0.012037739301065064,0.012037739301065064,0.0,19.029555932582085,415
shanghai,0077132,0,active,0,0.011503427983547187,0.011503427983547187,0.0,32.36440649136078,301
shanghai,0054316,0,active,0,0.011221865658318531,0.011221865658318531,0.0,45.92677316703576,145
shanghai,0077129,0,active,0,0.010684906925459385,0.010684906925459385,0.0,29.14254699804374,326
shanghai,0069221,0,active,0,0.010428832352263172,0.010428832352263172,0.0,14.715642123760254,43
shanghai,0054364,0,active,0,0.010315587639965668,0.010315587639965668,0.0,36.4674816523585,69
shanghai,0077130,0,active,0,0.009999695407763742,0.009999695407763742,0.0,21.071590995628352,224
shanghai,0054355,0,active,0,0.009696517485728222,0.009696517485728222,0.0,25.75909474108305,86
shanghai,0054303,0,active,0,0.009670763960815466,0.009670763960815466,0.0,36.547444167632975,103
shanghai,0054390,0,active,0,0.00966616262532582,0.00966616262532582,0.0,41.46385402153809,119
shanghai,0054281,0,active,0,0.009561858840755255,0.010335270816068696,0.07483228926241425,45.21198683656002,145
shanghai,0054293,0,active,0,0.009098942590159202,0.009098942590159202,0.0,22.022965034091072,42
shanghai,0054382,0,active,0,0.008835876019786349,0.008835876019786349,0.0,21.997007865926918,39
shanghai,0054324,0,active,0,0.008687960079820225,0.008687960079820225,0.0,32.77620250193763,160
shanghai,0054309,0,active,0,0.008426485770462356,0.008426485770462356,0.0,36.780083856354985,54
shanghai,0019336,0,active,0,0.008391953427282245,0.008391953427282245,0.0,18.71933808109377,291
shanghai,0054317,0,active,0,0.008345136490385426,0.008345136490385426,0.0,15.969703974334557,53
shanghai,0061187,0,active,0,0.007999997821042628,0.007999997821042628,0.0,22.059415351669173,246
shanghai,0054321,0,active,0,0.007878869430120788,0.007878869430120788,0.0,24.064570090238043,45
shanghai,0042304,0,active,0,0.007474888103831734,0.007474888103831734,0.0,10.339311561573778,206
shanghai,0061190,0,active,0,0.0074722670815095685,0.0074722670815095685,0.0,17.825722735456516,109
shanghai,0118436,0,active,0,0.007421235040906287,0.008715329810939237,0.1484848879050611,26.869310902780466,447
shanghai,0089352,0,active,0,0.007074064917101837,0.007074064917101837,0.0,18.541896926765997,488
shanghai,0147701,0,active,0,0.006769400436430469,0.006769400436430469,0.0,19.42397612874336,314
shanghai,0092126,0,active,0,0.006724502314945906,0.006724502314945906,0.0,12.564497449445676,120
shanghai,0061186,0,active,0,0.0065541953606980796,0.0065541953606980796,0.0,15.527472384790123,268
shanghai,0164990,0,active,0,0.006195717395513102,0.007851403986161876,0.21087777339784408,16.41901145643984,2031
shanghai,0084710,0,active,0,0.0061498249527826825,0.0061498249527826825,0.0,15.032782421208758,219
shanghai,0015878,0,active,0,0.006093197036625329,0.006093197036625329,0.0,16.176431719825764,261
shanghai,0054368,0,active,0,0.006067992750055685,0.006067992750055685,0.0,15.854851988121444,79
shanghai,0050251,0,active,0,0.006014734260644405,0.006014734260644405,0.0,8.447833729859902,157
shanghai,0109105,0,active,0,0.006012638412012414,0.006012638412012414,0.0,9.253949745015698,171
shanghai,0109104,0,active,0,0.00587618091046131,0.00587618091046131,0.0,7.051165944771181,170
shanghai,0054325,0,active,0,0.0058381575413619284,0.0058381575413619284,0.0,19.711431299168147,74
shanghai,0054339,0,active,0,0.005795169578717748,0.005795169578717748,0.0,21.15787295450359,29
shanghai,0146967,0,active,0,0.005556581179886371,0.005556581179886371,0.0,8.705159887316258,137
shanghai,0113528,0,active,0,0.005531779378015383,0.005531779378015383,0.0,8.235377986982526,149
shanghai,0089652,0,active,0,0.005508534868876247,0.005508534868876247,0.0,6.211258561525478,218
shanghai,0089732,0,active,0,0.00549049823998489,0.00549049823998489,0.0,15.717933617445977,307
shanghai,0219975,0,active,0,0.005375173683127995,0.005375173683127995,0.0,5.78916404328757,85
shanghai,0054347,0,active,0,0.005299910811613319,0.005299910811613319,0.0,17.39655475947803,96
shanghai,0109219,0,active,0,0.005155923859222489,0.005155923859222489,0.0,8.942063901415668,156
shanghai,0100830,0,active,0,0.005096026022210784,0.005096026022210784,0.0,4.854602504685123,103
shanghai,0072763,0,active,0,0.005059169715081814,0.005059169715081814,0.0,11.774827623263592,137
shanghai,0019334,0,active,0,0.0049391245827082745,0.0049391245827082745,0.0,11.098772271536989,235
shanghai,0177578,0,active,0,0.00493597147888261,0.00493597147888261,0.0,10.63282944990529,209
shanghai,0054333,0,active,0,0.004896458004247472,0.004896458004247472,0.0,15.713443508015924,46
shanghai,0075877,0,active,0,0.004854137628348991,0.004854137628348991,0.0,9.167776285604099,152
shanghai,0054387,0,active,0,0.004807721415941477,0.00567232732421691,0.1524252496121239,24.417861582986276,59
shanghai,0054282,0,active,0,0.004759693854262503,0.004759693854262503,0.0,18.5243063227761,96
shanghai,0084692,0,active,0,0.004717577617015422,0.004717577617015422,0.0,5.8334015536328465,85
shanghai,0054291,0,active,0,0.004671319888995483,0.004671319888995483,0.0,6.262359710239343,16
shanghai,0054276,0,active,0,0.00460998412727652,0.00460998412727652,0.0,17.13876896717835,81
shanghai,0100818,0,active,0,0.0045215192581872544,0.0045215192581872544,0.0,3.869071384467155,49
shanghai,0054262,0,active,0,0.004510494838341024,0.004510494838341024,0.0,5.556881485615191,13
shanghai,0100828,0,active,0,0.004277414278392476,0.004277414278392476,0.0,5.163910266837857,71
shanghai,0129089,0,active,0,0.004223365983921289,0.004223365983921289,0.0,9.393801841929337,158
shanghai,0113294,0,active,0,0.004216891382130668,0.004216891382130668,0.0,9.307165453037484,198
shanghai,0147703,0,active,0,0.004169325387006622,0.004169325387006622,0.0,11.623551898477713,282
shanghai,0061185,0,active,0,0.00415149933167565,0.00415149933167565,0.0,11.030311713891821,248
shanghai,0113526,0,active,0,0.004089404750497274,0.004969770511436134,0.17714414758448416,10.148156072837267,190
shanghai,0054306,0,active,0,0.003960473911929508,0.003960473911929508,0.0,10.295393073867137,29
shanghai,0054359,0,active,0,0.0039213208773850325,0.0039213208773850325,0.0,14.045730833069795,102
shanghai,0020609,0,active,0,0.003860176860983329,0.003860176860983329,0.0,6.1768986580427425,250
shanghai,0054278,0,active,0,0.003800546420293327,0.003800546420293327,0.0,13.622914830606888,107
shanghai,0054320,0,active,0,0.003660615233499715,0.003660615233499715,0.0,10.725471386788865,24
shanghai,0109214,0,active,0,0.003494454830901694,0.003494454830901694,0.0,6.3826453858187,283
shanghai,0109216,0,active,0,0.0034886761786338113,0.0034886761786338113,0.0,8.764266614419315,216
shanghai,0089243,0,active,0,0.003475882885089344,0.003475882885089344,0.0,3.810577893102824,311
shanghai,0054373,0,active,0,0.0034161197511039763,0.0034161197511039763,0.0,6.576894075370399,39
shanghai,0054313,0,active,0,0.003378913497014399,0.003378913497014399,0.0,9.866670868662883,19
shanghai,0054386,0,active,0,0.003356032311060256,0.003356032311060256,0.0,5.878769083236417,28
shanghai,0050239,0,active,0,0.0033433842008022754,0.0033433842008022754,0.0,3.6048537869305997,180
shanghai,0054288,0,active,0,0.0033157911609019634,0.0033157911609019634,0.0,12.037823374981402,34
shanghai,0075554,0,active,0,0.0032925180802146213,0.0032925180802146213,0.0,7.2134645059264075,72
shanghai,0016755,0,active,0,0.003289329323143565,0.003289329323143565,0.0,2.694076764518397,51
shanghai,0054336,0,active,0,0.0031250006484439367,0.0031250006484439367,0.0,6.3862031037971185,31
shanghai,0054314,0,active,0,0.003026548895662538,0.003026548895662538,0.0,10.267038178519304,66
shanghai,0054366,0,active,0,0.002973847489247328,0.002973847489247328,0.0,10.62590100755942,28
shanghai,0042444,0,active,0,0.0029529892816897584,0.0029529892816897584,0.0,3.69155901934419,63
shanghai,0092509,0,active,0,0.0028942513269543143,0.0028942513269543143,0.0,2.6663123432986815,32
shanghai,0054266,0,active,0,0.00288066725065038,0.00288066725065038,0.0,8.106627225595394,45
shanghai,0054290,0,active,0,0.002864816081162604,0.002864816081162604,0.0,2.8735750037632806,22
shanghai,0054357,0,active,0,0.0028386855618760167,0.0028386855618760167,0.0,6.4432734816894754,42
shanghai,0186997,0,active,0,0.0028348535947160295,0.0042258383400338405,0.32916184515157576,6.361435130056193,208
shanghai,0054354,0,active,0,0.0027626920824895362,0.0027626920824895362,0.0,6.31394530183341,23
shanghai,0220165,0,active,0,0.0027521873324640946,0.0027521873324640946,0.0,2.788959511372629,55
shanghai,0100817,0,active,0,0.0027204814233048533,0.0027204814233048533,0.0,1.8484783026673421,30
